-000.015;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.012;011.684;
000.011;011.684;
000.011;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.013;011.684;
000.013;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.009;011.684;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.006;011.686;
000.006;011.686;
000.006;011.686;
000.006;011.686;
000.006;011.688;
000.005;011.688;
000.005;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.003;011.688;
000.004;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.002;011.690;
000.002;011.690;
000.002;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.000;011.690;
000.000;011.690;
000.000;011.690;
000.000;011.690;
-000.000;011.690;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.000;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.003;011.692;
-000.003;011.692;
-000.003;011.692;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.003;011.692;
-000.003;011.692;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.003;011.692;
-000.003;011.692;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.003;011.694;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.002;011.692;
-000.002;011.692;
-000.002;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.001;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
-000.000;011.692;
000.000;011.692;
000.000;011.690;
000.000;011.690;
000.001;011.690;
000.001;011.690;
000.001;011.690;
000.002;011.690;
000.002;011.690;
000.002;011.690;
000.002;011.690;
000.002;011.690;
000.002;011.690;
000.003;011.690;
000.003;011.690;
000.003;011.688;
000.004;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.007;011.686;
000.008;011.686;
000.008;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.010;011.686;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.013;011.684;
000.013;011.684;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.016;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.009;011.684;
000.009;011.686;
000.009;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.006;011.686;
000.006;011.686;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.010;011.686;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.013;011.684;
000.013;011.684;
000.013;011.684;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.014;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.015;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.010;011.684;
000.010;011.684;
000.010;011.684;
000.009;011.684;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.010;011.686;
000.010;011.684;
000.009;011.684;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.007;011.686;
000.006;011.686;
000.006;011.686;
000.006;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.688;
000.003;011.690;
000.003;011.690;
000.003;011.690;
000.003;011.690;
000.003;011.690;
000.003;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.004;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.005;011.688;
000.006;011.688;
000.006;011.688;
000.006;011.688;
000.007;011.688;
000.007;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.008;011.686;
000.009;011.686;
000.009;011.686;
000.009;011.686;
000.010;011.686;
000.010;011.684;
000.010;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.011;011.684;
000.012;011.684;
000.012;011.684;
000.013;011.684;
000.013;011.684;
000.013;011.684;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.684;
000.012;011.684;
000.012;011.684;
000.012;011.684;
000.013;011.684;
000.013;011.684;
